Tipo,Precio,Área,Habitaciones,Baños,Estrato,Ubicación
Apartamento,350000000,90,3,2,5,Quintas De Don Simon
Apartamento,705000000,110,3,3,5,Pance
Apartamento,210000000,55,3,2,5,Zona Sur
Apartamento,520000000,110,3,2,5,Cali
Apartamento,320000000,87,3,3,5,Zona Sur
Apartamento,230000000,60,2,2,5,Cali
Apartamento,380000000,80,3,2,5,La Flora
Apartamento,230000000,64,2,2,5,Bochalema
Apartamento,215000000,60,3,2,5,La Hacienda
Apartamento,210000000,60,3,2,5,Cali
Apartamento,225000000,60,2,2,5,Cali
Apartamento,370000000,124,3,3,5,Nueva Tequendama
Apartamento,500000000,110,3,2,5,La Flora
Apartamento,185000000,58,2,2,5,Cra. 121 A #42-16
Apartamento,380000000,98,3,3,5,Los Cámbulos
Apartamento,178000000,60,3,2,5,Conjunto Residencial Oasis De Comfandi Conjunto C
Apartamento,475000000,127,4,4,5,Cali
Apartamento,280000000,76,3,2,5,Cra. 98b #48 - 52
Apartamento,270000000,67,3,2,5,Cl. 13 #55-65
Apartamento,199000000,63,3,2,5,Zona Sur
Apartamento,350000000,81,3,2,5,Zona Sur
Apartamento,201500000,59,2,2,5,Cl. 49 #120-52
Apartamento,570000000,233,4,3,5,Cra. 2 Oe. #2 -44
Apartamento,255000000,62,3,2,5,Cra. 98b #48-164
Apartamento,245000000,62,3,2,5,Cra. 98b #48-164
Apartamento,200000000,62,3,2,5,Cali
Apartamento,355000000,80,3,2,5,La Flora
Apartamento,245000000,68,2,2,5,La Flora
Apartamento,230000000,63,3,2,5,Cra. 45 #1-85
Apartamento,260000000,60,2,2,5,LA HACIENDA
Apartamento,360000000,90,3,2,5,Cl. 13 #06 # 72
Apartamento,550000000,123,3,3,5,Calle 10 Oeste
Apartamento,700000000,203,2,4,5,Av. 10 Nte. #7N-10
Apartamento,249000000,71,3,2,5,Prados Del Norte
Apartamento,790000000,160,3,3,5,La Arboleda
Apartamento,220000000,58,3,2,5,Los Guayacanes
Apartamento,168000000,68,3,3,5,Villa Del Sol
Apartamento,244000000,78,3,2,4,Ciudad Los Alamos
Apartamento,300000000,86,2,2,5,El Bosque
Apartamento,155000000,60,3,2,5,Los Andes
Apartamento,290000000,85,3,2,5,Kr 50 Entre Cl 6 Y 5
Apartamento,275000000,65,3,2,5,La Flora
Apartamento,185000000,58,3,2,5,Ciudad Pacifica
Apartamento,145000000,54,3,2,5,Cl. 62 #1b-90
Apartamento,220000000,60,2,2,5,Prados Del Norte
Apartamento,370000000,72,2,2,5,Cl. 40 Nte. #6a Norte-20
Apartamento,231600000,60,3,2,5,Conjunto Amatista B
Apartamento,226000000,60,3,2,5,Santa Anita
Apartamento,390000000,84,3,2,5,Cra. 99b #48-22
Apartamento,189000000,58,3,2,5,Cl 45 #121a-39
Apartamento,288705000,65,3,2,5,Av. 9a Nte. #50-14
Apartamento,227000000,60,3,2,5,Cra. 112 #48-92
Apartamento,250000000,62,3,2,5,Cra. 121 A #47A-46
Apartamento,223000000,65,3,2,5,Cra. 81 #47-8
Apartamento,450000000,130,3,3,5,Cl 9 C #50-16
Apartamento,214000000,60,3,2,5,Calle 55 #99-250
Apartamento,231000000,61,3,2,5,Bochalema-establo Cali
Apartamento,142000000,54,3,1,5,Chiminangos
Apartamento,238000000,63,2,2,5,Cl. 46 #112 - 51
Apartamento,205000000,60,3,2,5,Cl. 48 #97-36
Apartamento,265000000,64,2,2,5,Cra 98 #59
Apartamento,255000000,62,3,2,5,Cra. 98b #48-164 Apt 405 T1
Apartamento,238000000,70,2,2,5,Calle 12 Oeste #54-57
Apartamento,209800000,65,2,2,5,Cra. 121 A #47A-46
Apartamento,238000000,61,3,2,5,Cl. 58 #98-45
Apartamento,276000000,62,2,2,5,Vegas De Confamdi
Apartamento,217000000,58,2,2,5,Cra. 83c #46-31
Apartamento,529000000,108,3,3,5,Avenida 8 Norte
Apartamento,255000000,62,2,2,5,Aguacatal
Apartamento,135000000,54,3,1,5,Cl. 62 #1b-90
Apartamento,168000000,58,3,1,5,Colseguros
Apartamento,150000000,58,3,2,5,Cl. 55 #1-94
Apartamento,165000000,60,3,1,5,Cra. 61 #18 - 16
Apartamento,178000000,58,2,2,5,El Caney
Apartamento,400000000,92,3,2,5,Unidad Residencial Bosques De
Apartamento,1850000000,235,4,5,5,Cristales
Apartamento,370000000,85,3,3,5,Unidad Residencial Bosques De
Apartamento,290000000,65,2,2,5,Cra. 113 #28
Apartamento,205000000,60,3,2,5,Kr 119B Entre Cl 60B Y Y 60
Apartamento,220000000,71,3,2,5,Buenos Aires
Apartamento,1090000000,330,8,8,5,Cra. 45 #10-84
Apartamento,265000000,56,1,1,5,Cl. 7 # 42 75
Apartamento,450000000,68,3,2,5,Kr 122 Entre Cl 45 Y 44
Apartamento,464999990,89,0,2,5,El Ingenio
Apartamento,470000000,97,4,3,5,Cl. 15a #66-51
Apartamento,209000000,54,2,2,5,Cra. 121 A #42-16
Apartamento,195000000,61,3,2,5,Ciudad 2000
Apartamento,1100000000,280,4,4,6,Santa Teresita
Apartamento,225000000,60,3,2,5,Ciudad Melendez
Apartamento,320000000,86,3,3,5,Cl. 42 #85-1
Apartamento,475000000,143,4,3,5,Norte Santa Monica
Apartamento,265000000,65,3,1,5,Zona Sur
Apartamento,615000000,119,3,2,6,Normandía
Apartamento,1300000000,176,3,4,5,Altos De Menga
Apartamento,138000000,53,3,1,5,Cl. 62 #8-100
Apartamento,950000000,125,3,4,6,Menga
Apartamento,325000000,87,3,3,5,Valle Del Lili
Apartamento,210000000,58,3,2,5,El Caney
Apartamento,280000000,90,3,2,5,El Caney
Apartamento,1420000000,439,5,6,5,Cristales
Apartamento,330000000,89,3,2,5,La Hacienda
Apartamento,490000000,225,0,4,5,Cuarto De Legua
Apartamento,249000000,62,3,2,5,Cra. 98b #48-164
Apartamento,390000000,79,3,2,5,Cl. 28 #112-64
Apartamento,870000000,92,2,2,5,Cristales
Apartamento,790000000,227,3,4,6,Santa Rita
Apartamento,450000000,163,3,3,5,Santa Mónica Residencial
Apartamento,249000000,61,3,2,5,Cra. 53 #15-56
Apartamento,370000000,100,2,2,6,Normandía
Apartamento,490000000,82,2,2,6,Santa Teresita
Apartamento,190000000,62,3,1,5,Cra 1D #54-56
Apartamento,390000000,140,3,3,5,Primero De Mayo
Apartamento,265000000,61,3,2,5,Cl. 18 #66-67
Apartamento,240000000,52,2,2,5,Carrera 98 Con 53
Apartamento,1600000000,458,5,6,5,Cristales
Apartamento,275000000,72,3,2,5,Cl. 4 #75-71
Apartamento,520000000,97,2,2,5,Calle 10 Oeste #38-286
Apartamento,210000000,60,3,2,5,Cl. 58 #98-45
Apartamento,380000000,83,2,2,5,Cl. 28 #96-40
Apartamento,430000000,107,3,3,5,Valle Del Lili
Apartamento,260000000,91,3,2,5,Zona Sur
Apartamento,300000000,70,3,2,5,Cl. 25 #96-35
Apartamento,210000000,60,3,2,5,Valle De Lili
Apartamento,215000000,64,3,1,5,Cra. 47 #1-70
Apartamento,585000000,110,3,2,5,El Ingenio
Apartamento,259000000,61,3,2,5,Cra. 53 #15-56
Apartamento,211000000,55,3,2,5,Cl. 18a #50-97
Apartamento,211000000,55,3,2,5,Cl. 18a #50-97
Apartamento,450000000,82,2,2,6,Santa Teresita
Apartamento,250000000,60,2,2,5,Bella Suiza Alta
Apartamento,153000000,50,3,2,5,Calle 55 #83E-56
Apartamento,360000000,61,2,2,5,Santa Isabel
Apartamento,230000000,61,3,2,5,Norte
Apartamento,237000000,61,3,2,5,Cl. 14b #53-101
Apartamento,194000000,60,2,2,5,Cl 54 #98-50
Apartamento,219000000,56,2,2,5,Cra. 61 #26 - 54
Apartamento,400000000,154,3,3,6,Normandía
Apartamento,241006000,52,2,2,5,Cl 54 #94-24
Apartamento,214000000,60,3,2,5,Calle 55 #99-250
Apartamento,232000000,62,3,2,5,Cl. 44 #109-83
Apartamento,630000000,99,3,3,5,Zona Sur
Apartamento,235000000,37,1,1,5,Urbanización La Flora
Apartamento,170000000,64,3,2,5,Cristóbal Colón
Apartamento,255000000,60,3,2,5,10 56
Apartamento,221400000,61,3,2,5,Cra. 98b #60-115
Apartamento,194000000,60,2,2,5,Cl 54 #98-50
Apartamento,200000000,47,0,1,5,Calicanto
Apartamento,265000000,70,3,1,5,Valle Del Lili
Apartamento,183000000,60,2,1,5,Bochalema
Apartamento,210000000,58,3,2,5,Zona Sur
Apartamento,189000000,58,2,2,5,Cl 45 #121a-39
Apartamento,380000000,102,3,3,5,Miraflores
Apartamento,330000000,81,2,2,5,Cl. 43 #111-45
Apartamento,210000000,60,2,2,5,Cl 60 #98-33
Apartamento,248000000,69,2,2,5,Carrera 119 #60-144
Apartamento,290000000,76,3,2,5,Zona Sur
Apartamento,219000000,62,3,2,5,Cl. 44 #109-83
Apartamento,275000000,62,2,2,5,Bochalema
Apartamento,375000000,93,3,2,5,La Hacienda
Apartamento,160000000,58,3,2,5,Norte
Apartamento,325000000,108,3,2,5,EL LIMONAR
Apartamento,100000000,16,1,1,5,San Fernando Nuevo
Apartamento,215000000,32,1,1,5,Seminario
Apartamento,200000000,60,3,2,5,VALLE DEL LILI
Apartamento,175000000,51,0,1,5,Calicanto
Apartamento,190000000,52,2,2,5,Zona Norte
Apartamento,265000000,67,3,2,5,Bochalema
Apartamento,250000000,68,3,2,5,Carrera 94 #34-55
Apartamento,420000000,114,3,3,5,Cl. 48 Nte. #80
Apartamento,241000000,63,3,2,5,Norte
Apartamento,210000000,61,3,1,5,Cl. 13 #50-133
Apartamento,430000000,79,3,2,5,Norte
Apartamento,750000000,129,3,2,5,Pance
Apartamento,185000000,68,2,2,5,Norte
Apartamento,194000000,60,2,2,5,Cl 54 #98-50
Apartamento,325000000,70,2,2,5,70 2
Apartamento,260000000,60,3,2,5,Cra 97 Bis #58-50
Apartamento,330000000,78,3,2,5,Cl. 43 #111-50
Apartamento,220000000,60,2,2,6,Menga
Apartamento,167000000,58,3,2,5,Cra. 1B #56-35
Apartamento,300000000,59,3,2,5,28 98
Apartamento,240000000,65,3,2,5,Norte
Apartamento,215000000,61,3,2,5,Cl. 15 #53-132
Apartamento,215000000,64,3,0,5,Primero De Mayo
Apartamento,249000000,65,3,2,5,Cra. 98b #48-164
Apartamento,295000000,75,3,2,5,Calle0 SN
Apartamento,153000000,50,2,2,5,Cra. 85C1 #55B - 27
Apartamento,218000000,60,3,2,5,0 SN
Apartamento,232000000,62,3,2,5,Carrera 98C
Apartamento,500000000,113,3,3,5,Valle De Lili
Apartamento,225000000,61,3,2,5,Carrera 119A #60-56
Apartamento,297000000,74,3,2,5,Ac. 26 #96j-90
Apartamento,250000000,75,3,2,5,Bella Suiza
Apartamento,210000000,52,2,2,5,Cali
Apartamento,550000000,135,3,4,5,El Peñon
Apartamento,155000000,48,2,2,5,Cali
Apartamento,140000000,60,3,1,5,Cali
Apartamento,189000000,78,4,2,5,Cali
Apartamento,180000000,62,3,1,5,Cali
Apartamento,495000000,70,3,2,5,Cali
Apartamento,450000000,70,3,2,5,Cali
Apartamento,630000000,88,2,2,5,Cra. 103 #6-69
Apartamento,700000000,203,2,4,5,Juanambú
Apartamento,450000000,75,3,2,5,Tierra Linda
Apartamento,185000000,56,2,2,5,Valle Del Lili
Apartamento,270000000,75,3,2,5,Bochalema
Apartamento,171000000,52,3,1,5,Cl. 18a #55-96
Apartamento,560000000,74,1,2,5,Ciudad Jardín
Apartamento,320000000,102,3,3,5,Valle Del Lili
Apartamento,277000000,86,3,2,5,Contenedor SORRENTO
Apartamento,179395592,56,3,2,5,Cra. 101a #42-45
Apartamento,470000000,120,2,2,4,Granada
Apartamento,249000000,61,3,2,5,Cra. 53 #15-56
Apartamento,218000000,59,3,2,5,Cra 3 #69-59
Apartamento,227000000,60,3,2,5,Cra. 112 #48-92
Apartamento,197000000,59,2,2,5,Cl. 49 #120-52
Apartamento,210000000,60,2,2,5,Valle Del Lili
Apartamento,205000000,57,2,2,5,Cl. 71 Nte. #2b Norte-60
Apartamento,250000000,66,3,2,5,Cl. 45 #86-75
Apartamento,340000000,110,2,3,5,Centenario
Apartamento,228000000,60,3,2,5,Cl 60 #98F-33
Apartamento,227000000,62,3,2,5,Cl. 44 #109-83
Apartamento,275000000,65,3,2,5,Ciudad Melendez
Apartamento,245000000,39,1,2,5,Av. 3 Nte. #69
Apartamento,249000000,61,3,2,5,Cra. 53 #15-56
Apartamento,201000000,54,2,2,5,Ciudad Pacifica
Apartamento,220000000,78,3,2,5,Pacará
Apartamento,240000000,61,2,2,5,Bochalema
Apartamento,197000000,59,2,2,5,Ciudad Pacifica
Apartamento,195000000,60,3,2,5,Bochalema
Apartamento,231000000,61,3,2,5,Cl. 58 #93
Apartamento,163000000,55,2,1,5,Cali
Apartamento,225000000,58,2,2,5,Cali
Apartamento,255000000,58,2,2,5,Cali
Apartamento,500000000,104,3,3,5,La Flora
Apartamento,850000000,190,4,4,6,Normandía
Apartamento,236900000,38,1,1,5,Avenida De Las Americas
Apartamento,480000000,109,4,2,4,Granada
Apartamento,1250000000,275,5,5,5,Ciudad Jardín
Apartamento,1520000000,165,4,4,5,Cl. 13 Oe. #33-33
Apartamento,194975093,69,3,2,5,Cl. 1 Oe. #47-15
Apartamento,153000000,50,3,2,5,Calle 55 #83E-56
Apartamento,240000000,58,2,2,5,Cl. 47 Nte. #4b Norte-142
Apartamento,248000000,66,3,2,5,Calle 59
Apartamento,345000000,66,2,2,5,Cl. 46 #109-39
Apartamento,220500000,61,3,2,5,Cl. 58 #98-45
Apartamento,208000000,61,3,2,5,Cl. 67 Nte. #2a 50
Apartamento,252000000,62,3,2,5,Conjunto Residencial Los Mandarinos
Apartamento,205000000,62,2,2,5,Cl 1A #67-68
Apartamento,263000000,62,2,2,5,Vegas De Confamdi
Apartamento,200000000,62,2,2,5,Cra. 121 A #47A-46
Apartamento,209000000,59,3,2,5,Cra. 83a #48-24
Apartamento,189000000,58,2,2,5,Calle 45 #121a-39
Apartamento,227000000,60,3,2,5,Bochalema
Apartamento,197000000,59,2,2,5,Ciudad Pacifica
Apartamento,196000000,58,2,2,5,Cl. 44 #109-80
Apartamento,231000000,61,3,2,5,Cl 60 #98d-45
Apartamento,209000000,59,3,2,5,Caney
Apartamento,168000000,61,3,2,5,Calle 70 Norte #2 A-130
Apartamento,201500000,59,2,2,5,Cl. 49 #120-52
Apartamento,198500000,64,3,2,5,Cl. 46 #109-39
Apartamento,254000000,62,3,2,5,Conjunto Residencial Los Mandarinos
Apartamento,214000000,61,3,2,5,Powersolarcali
Apartamento,254722369,55,2,2,5,Cra. 96 #59-95
Apartamento,231600000,60,3,2,5,Conjunto Amatista B
Apartamento,153000000,50,2,2,5,Cra. 85C1 #55B - 27
Apartamento,198500000,65,3,2,5,Caney
Apartamento,256000000,62,2,2,5,Valle Del Lili
Apartamento,183000000,52,2,2,5,Kachipai
Apartamento,183000000,63,2,2,5,Ciudad Pacifica
Apartamento,146000000,50,2,2,5,Vegas De Comfandi
Apartamento,211000000,55,3,2,5,Cl. 18a #50-97
Apartamento,210580994,53,2,2,5,Calle 120 A
Apartamento,194000000,59,2,2,5,Ciudad Pacifica
Apartamento,248000000,66,3,2,5,Ciudad Melendez
Apartamento,167000000,58,3,2,5,Torres De Comfandi
Apartamento,192000000,59,3,2,5,Caney
Apartamento,152000000,50,2,2,5,Vegas De Comfandi
Apartamento,205000000,61,3,2,5,Aguacatal
Apartamento,249000000,61,3,2,5,Primero De Mayo
Apartamento,156000000,50,3,2,5,Vegas De Comfandi
Apartamento,231000000,61,3,2,5,Cl. 58 #98-45
Apartamento,255000000,62,3,2,5,Valle Del Lili
Apartamento,218000000,59,3,2,5,Cali
Apartamento,198000000,64,3,2,5,Bochalema
Apartamento,214000000,55,3,2,5,Valle Del Lili
Apartamento,263000000,62,3,2,5,Valle Del Lili
Apartamento,228000000,60,3,2,5,Ciudad Melendez
Apartamento,560000000,88,2,2,6,Menga
Apartamento,196000000,58,2,2,5,Bochalema
Apartamento,153000000,50,2,2,5,Vegas De Comfandi
Apartamento,251000000,72,3,2,5,Cali
Apartamento,186000000,61,3,2,5,Cali
Apartamento,167000000,58,3,2,5,Cra. 1B #56-35
Apartamento,218000000,60,3,2,5,Kachipai
Apartamento,210000000,59,3,2,5,Cra 3 #69-59
Apartamento,208000000,61,3,2,5,Alamos
Apartamento,251000000,72,3,2,5,Cl. 60A #108-104
Apartamento,220500000,61,3,2,5,Ciudad Melendez
Apartamento,309000000,78,3,2,5,Cra. 80 #5-120
Apartamento,211000000,55,3,2,5,El Limonar
Apartamento,263000000,71,2,2,5,Cl 60A #120-64
Apartamento,227000000,60,3,2,5,Bochalema
Apartamento,194000000,52,2,2,5,Calle 60b
Apartamento,252000000,62,3,2,5,Conjunto Residencial Los Mandarinos
Apartamento,330000000,81,2,2,5,Cl. 43 #111-45
Apartamento,249000000,61,3,2,5,Cali
Apartamento,227000000,62,3,2,5,Bochalema
Apartamento,269300000,62,2,2,5,Vegas De Confamdi
Apartamento,172000000,48,2,1,5,Ciudad Pacifica
Apartamento,211000000,60,3,2,5,Cra. 112 #48-92
Apartamento,221000000,62,3,2,5,Cl. 44 #109-83
Apartamento,209000000,61,2,2,5,Cra. 4c #69c-32
Apartamento,221000000,62,3,2,5,Bochalema
Apartamento,182000000,61,3,1,5,Cali
Apartamento,153000000,50,3,2,5,Vegas De Comfandi
Apartamento,231000000,61,3,0,5,Ciudad Melendez
Apartamento,254000000,62,3,2,5,Vegas De Comfandi
Apartamento,217000000,58,2,2,5,Caney
Apartamento,330000000,81,2,2,5,Bochalema
Apartamento,237000000,61,3,2,5,Cali
Apartamento,239000000,64,3,2,5,Ciudad Melendez
Apartamento,165000000,50,2,1,5,Aguacatal
Apartamento,570000000,110,4,4,5,Av. 10 Nte. #7n-130
Apartamento,850000000,190,4,5,5,Gatos Park
Apartamento,535000000,135,3,4,5,El Peñon
Apartamento,1540000000,353,4,5,5,Av. 4a Oe. #5-84
Apartamento,195000000,71,2,2,5,El Refugio
Apartamento,137000000,60,3,1,5,La Base
Apartamento,700000000,203,2,4,5,Av. 10 Nte. #7N-10
Apartamento,160000000,52,2,1,5,Colseguros
Apartamento,385000000,84,3,2,5,La Flora
Apartamento,595000000,127,4,4,6,Menga
Apartamento,155000000,65,3,1,5,Fepicol
Apartamento,240000000,74,2,2,5,Caney
Apartamento,349000000,55,2,2,5,Ciudad Jardín
Apartamento,370000000,84,3,2,5,La Hacienda
Apartamento,349000000,95,4,3,5,Multicentro
Apartamento,310000000,84,3,2,5,Caney
Apartamento,610000000,125,3,3,5,Pance
Apartamento,242000000,78,2,1,5,Ciudad Pacifica
Apartamento,590000000,98,3,2,5,Cuarto De Legua - Guadalupe
Apartamento,230000000,67,3,2,5,Alamos
Apartamento,660000000,89,3,3,5,Santa Isabel
Apartamento,320000000,120,3,3,5,Camino Real
Apartamento,490000000,76,2,2,5,Cuarto De Legua - Guadalupe
Apartamento,480000000,90,0,2,5,Tequendama
Apartamento,290000000,68,2,2,5,Sameco
Apartamento,480000000,102,3,3,5,Kr 99 Entre Cl 25 Y 34
Apartamento,415000000,95,4,2,5,La Hacienda
Apartamento,390000000,102,3,2,5,Valle Del Lili
Apartamento,1500000000,307,4,5,5,El Peñon
Apartamento,460000000,123,3,2,5,Cl. 38a Nte. #2e Norte-125
Apartamento,152000000,48,3,2,5,Cra 1D #58-69
Apartamento,200000000,60,3,2,5,Cra. 81 #46-127
Apartamento,10100000,57,2,2,5,Bochalema
Apartamento,200500000,60,3,2,5,Cra. 98 #53 181
Apartamento,320000000,66,3,2,5,Cl 3 Entre Kr 67 Y 66B
Apartamento,135000000,53,3,1,5,Cl. 62 #8-100
Apartamento,148000000,56,3,2,5,Meléndez
Apartamento,249000000,62,3,2,5,Cra. 98b #48-164
Apartamento,580000000,324,8,5,5,La Flora
Apartamento,377000000,76,3,2,5,La Flora
Apartamento,495000000,106,3,3,5,El Peñon
Apartamento,400000000,90,3,2,5,La Flora
Apartamento,400000000,89,3,2,5,La Flora
Apartamento,265000000,34,1,1,5,Cl 6 Entre Kr 36 Y Dg 24
Apartamento,215000000,60,3,2,5,Carrera 119A #60-56
Apartamento,231600000,60,3,2,5,Ciudad Melendez
Apartamento,235000000,62,2,2,5,Cl. 56 #84-33
Apartamento,149000000,56,3,1,5,Cali
Apartamento,297000000,74,3,2,5,Valle Del Lili
Apartamento,235000000,57,2,2,5,Brisas De Los Alamos Norte
Apartamento,470000000,100,3,2,5,La Flora
Apartamento,205000000,60,2,2,5,Cl. 49 #111-28
Apartamento,295000000,68,3,2,5,Prados Del Norte
Apartamento,750000000,118,3,3,5,Ciudad Jardín
Apartamento,145500000,56,3,1,5,Torres De Comfandi
Apartamento,198757000,65,3,2,5,Cl. 62 #1b-15
Apartamento,280000000,80,3,2,5,Cra. 121 #25-65
Apartamento,330000000,67,2,2,5,Brisas De Los Alamos Norte
Apartamento,550000000,115,3,3,5,Seminario
Apartamento,185000000,57,3,2,5,Caney
Apartamento,195000000,55,3,2,5,Valle Del Lili
Apartamento,298000000,70,3,2,5,La Hacienda
Apartamento,206000000,59,2,2,5,Cl. 60b #119
Apartamento,460000000,85,2,2,5,La Flora
Apartamento,410000000,83,3,2,5,La Flora
Apartamento,155000000,64,3,2,5,Cali
Apartamento,360000000,82,3,2,5,El Ingenio
Apartamento,427000000,85,3,2,5,La Flora
Apartamento,230000000,54,3,2,5,Cali
Apartamento,249000000,62,3,2,5,Cra. 98b #48-164
Apartamento,305000000,68,2,2,5,Prados Del Norte
Apartamento,216000000,57,3,2,5,Cl. 15 #53-132
Apartamento,330000000,70,3,2,5,La Hacienda
Apartamento,231000000,61,3,2,5,Ciudad Melendez
Apartamento,169500000,57,3,2,5,Los Andes
Apartamento,173000000,60,3,1,5,Sur Gran Limonar
Apartamento,220000000,57,3,1,5,Cali
Apartamento,420000000,87,3,2,5,La Hacienda
Apartamento,162500000,50,3,2,5,Carrera 85d
Apartamento,215000000,58,3,2,5,Prados Del Norte
Apartamento,220000000,56,2,2,5,Cra. 61 #26 - 54
Apartamento,900000000,132,3,4,6,Menga
Apartamento,272000000,80,3,2,5,Ciudad Pacifica
Apartamento,185000000,57,2,2,5,Brisas De Los Alamos
Apartamento,229500000,55,3,2,5,Evaristo García
Apartamento,214000000,61,3,2,5,Ciudad Melendez
Apartamento,240000000,62,3,2,5,Valle Del Lili
Apartamento,233200000,69,2,2,5,Kachipai
Apartamento,206800000,59,2,2,5,Kachipai
Apartamento,290000000,68,3,2,5,Brisas De Los Alamos Norte
Apartamento,410000000,90,3,3,5,Mayapan
Apartamento,290000000,72,3,2,5,Sur Bosques Del Limonar
Apartamento,405000000,81,3,2,5,Capri
Apartamento,340000000,93,3,0,5,Tequendama
Apartamento,295000000,77,3,2,5,Sur
Apartamento,285000000,72,2,2,5,Mayapan
Apartamento,280000000,65,2,2,5,Valle Del Lili
Apartamento,280000000,60,2,2,5,Cl. 2 #37-50
Apartamento,200000000,58,3,2,5,Ciudad Melendez
Apartamento,520000000,96,4,3,5,Sur Quintas De Don Simon
Apartamento,450000000,96,4,3,5,Quintas De Don Simon
Apartamento,385000000,90,3,2,5,Cra. 92 #25-81
Apartamento,223500000,60,2,2,5,Calle 60C #119c #56
Apartamento,170000000,57,3,1,5,Sur Cañaverales
Apartamento,125000000,54,3,2,5,Norte Calimio
Apartamento,330000000,72,2,2,5,Avenida 5 B 58-67
Apartamento,152000000,47,2,1,5,Cl. 14 Bis #50-17
Apartamento,292000000,80,3,2,5,La Flora
Apartamento,350000000,83,3,2,5,Prados Del Limonar
Apartamento,155000000,58,3,1,5,Norte Menga
Apartamento,260000000,62,2,1,5,Calle 13B 37-86
Apartamento,310000000,70,3,2,5,Valle Del Lili
Apartamento,105000000,24,1,1,5,Miraflores
Apartamento,125000000,44,2,2,5,Norte Alcazares
Apartamento,270000000,68,2,2,5,El Refugio
Apartamento,228000000,70,3,2,5,Los Andes
Apartamento,255000000,83,2,2,5,Bella Suiza Alta
Apartamento,170000000,54,3,2,5,Mayapan - Las Vegas
Apartamento,330000000,102,3,3,5,Prados Del Norte
Apartamento,280000000,61,3,2,5,Valle Del Lili
Apartamento,750000000,119,3,4,6,Menga
Apartamento,152000000,50,2,2,5,El Establo
Apartamento,186000000,55,2,2,5,Valle De Lili
Apartamento,220000000,65,3,2,5,Valle Del Lili
Apartamento,147000000,58,3,2,3,Salomia
Apartamento,220000000,54,2,2,5,Valle Del Lili
Apartamento,167000000,48,2,2,5,Cl. 49 #121A-35
Apartamento,254000000,62,3,2,5,Cra. 84 # 54 57
Apartamento,210000000,54,2,2,5,Ciudad Pacifica
Apartamento,170000000,54,2,2,5,Ciudad Pacifica
Apartamento,607000000,157,4,4,5,La Flora
Apartamento,350000000,108,3,2,5,Ciudad Capri
Apartamento,2200000000,340,3,4,5,Ciudad Jardín
Apartamento,230000000,60,3,2,5,Primero De Mayo
Apartamento,270000000,67,3,2,5,Torres De Comfandi
Apartamento,460000000,75,3,2,5,Ciudad Jardín
Apartamento,325000000,121,3,3,5,Primero De Mayo
Apartamento,580000000,209,4,5,5,El Bosque
Apartamento,250000000,40,1,1,5,La Flora
Apartamento,547000000,102,3,2,5,Cali
Apartamento,500000000,110,3,4,5,Caney
Apartamento,261000000,65,3,2,5,Ciudad Meléndez
Apartamento,980000000,210,3,3,5,Valle Del Lili
Apartamento,280000000,64,2,2,5,Cali
Apartamento,215000000,60,3,2,5,Cali
Apartamento,340000000,103,3,2,5,Valle Del Lili
Apartamento,370000000,141,4,2,5,Pampa Linda
Apartamento,235000000,60,2,2,5,Valle Del Lili
Apartamento,930000000,143,3,5,5,Ciudad Jardín
Apartamento,820000000,171,4,5,5,Ciudad Jardín
Apartamento,170000000,64,3,2,5,Primero De Mayo
Apartamento,285000000,64,3,2,5,Cl. 48 & Cra. 109
Apartamento,270000000,75,3,2,5,Bochalema
Apartamento,270000000,85,3,2,5,Caney
Apartamento,710000000,171,3,3,5,Av. 7 Nte. # 56 - 173
Apartamento,660000000,100,3,3,5,Valle Del Lili
Apartamento,250000000,40,1,1,5,La Flora
Apartamento,254000000,65,3,2,5,Valle Del Lili
Apartamento,268000000,79,2,2,5,Cali
Apartamento,450000000,246,4,5,4,San Vicente
Apartamento,2200000000,460,5,8,4,Granada
Apartamento,585000000,114,3,3,5,Valle Del Lili
Apartamento,160000000,50,3,2,5,Vegas De Comfandi
Apartamento,1700000000,345,3,5,6,Menga
Apartamento,220000000,68,3,2,5,Buenos Aires
Apartamento,226000000,55,2,2,5,Ciudad 2000
Apartamento,730000000,178,4,5,5,La Flora
Apartamento,198000000,56,3,2,4,Ciudad Los Alamos
Apartamento,495000000,128,3,2,5,San Fernando
Apartamento,855000000,147,4,5,5,Ciudad Jardín
Apartamento,210000000,70,3,2,5,Cl 60A #120-64
Apartamento,220000000,62,3,2,5,El Refugio
Apartamento,425000000,94,3,2,5,Ciudad Jardín
Apartamento,990000000,228,3,5,5,Santa Mónica Residencial
Apartamento,360000000,15,3,2,5,Cuarto De Legua
Apartamento,180000000,25,1,1,5,Mayapan - Las Vegas
Apartamento,310000000,72,3,2,5,Valle Del Lili
Apartamento,540000000,90,3,3,5,Urbanización La Flora
Apartamento,222000000,67,3,2,5,El Refugio
Apartamento,680000000,98,2,2,5,Tequendama
Apartamento,200000000,58,3,2,5,Villa Del Prado
Apartamento,175000000,58,2,2,5,Valle Del Lili
Apartamento,165000000,51,3,2,5,Cra. 1 #66-42
Apartamento,210000000,62,3,2,5,Valle Del Lili
Apartamento,550000000,104,3,3,6,Santa Teresita
Apartamento,360000000,110,3,2,5,Mayapan Las Vegas
Apartamento,1064000000,220,3,5,5,Aguacatal
Apartamento,690000000,162,3,3,5,San Fernando
